Age_num,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10,-6.6703144229671025,-6.640020844340052,-6.640020844340052,-6.676643558018751,-6.781122628048771,-6.885015792012648,-6.98679848632259,-7.036725660279097,-7.088078833113419,-7.1808772001025885,-7.092880763108826,-7.086881944879573,-7.1808772001025885,-7.253066464270554,-7.457668291456175,-7.466371566584476,-7.455936689291897,-7.542633551418106,-7.671324923838628,-7.67778350387804,-7.77525584668686,-7.749402467860526,-7.7264656825174285,-7.754053639036257,-7.910148709909704,-7.912877224562908,-7.811623490857735,-7.899308495356839,-7.904713913923747,-7.951879382366177,-7.926632599631393,-7.960438635761847,-7.957577403480815,-7.960438635761847,-7.971966140932914,-7.992464662481256,-8.00736806798383,-8.001380026139207,-7.99839939800107,-7.951879382366177,-8.031685375634536,-8.135337948947207,-8.156028342204653,-8.191493051776936,-8.232014249182575,-8.220799178362435,-8.294049640102028,-8.286081470452851,-8.360189442606572,-8.421883011611913,-8.454218392254848,-8.360189442606572,-8.487634389174692,-8.435613204423815,-8.542510999400527,-8.399410155759854,-8.473176305999463,-8.552820369059388,-8.532306829226286,-8.645026562926123,-8.656455258749745,-8.628124752123519,-8.656455258749745,-8.691546578561015,-8.685611843041201,-8.721760357157512,-8.709565084063694,-8.79823072114935,-8.811564252018815,-8.811564252018815,-8.721760357157512,-8.88825687280707,-9.003326202591856,-8.987196820661973,-8.910235779525845,-9.04482593349861,-9.088122739251933,-9.180781569734638,-9.115030192171858,-9.133379330840054,-9.180781569734638,-9.200390041123015,-9.161550207806751,-9.115030192171858,-9.070578429601024,-9.115030192171858,-9.079312109569779,-9.115030192171858,-9.019720012367532,-9.028018815182229,-9.09701168666918,-9.053336623166517
11,-6.697494353498941,-6.663241701931735,-6.649244583830636,-6.68061970639839,-6.783769299201146,-6.895826708116863,-6.965384391818773,-7.02541332245037,-7.084492457482191,-7.173023756597018,-7.0977058629405825,-7.1013400280548025,-7.132149612197999,-7.243228015270266,-7.428631238601629,-7.440485738136178,-7.466371566584476,-7.567467683455845,-7.606920531867646,-7.615001383921584,-7.67778350387804,-7.829058552679836,-7.784825297703011,-7.7705052439282625,-7.690827167070069,-7.966185778017415,-7.794487208614748,-7.816573996017591,-7.883265370516264,-7.877974352881847,-7.912877224562908,-7.8596731884994435,-7.926632599631393,-7.926632599631393,-7.989510450583824,-7.891254760549742,-7.960438635761847,-7.986564940354067,-7.957577403480815,-7.995427627611912,-8.00736806798383,-8.082169281066529,-8.088662810377077,-8.228261899564025,-8.121778419161574,-8.191493051776936,-8.274247012805848,-8.274247012805848,-8.286081470452851,-8.355925043820115,-8.408338786504155,-8.37309284744248,-8.390560540482872,-8.394975558691987,-8.37309284744248,-8.394975558691987,-8.377431249041079,-8.558015185936492,-8.463652424488208,-8.568486485803788,-8.584401941109688,-8.600574800355288,-8.542510999400527,-8.600574800355288,-8.685611843041201,-8.685611843041201,-8.645026562926123,-8.633727007672189,-8.752915524937308,-8.785072636571838,-8.831903936255937,-8.881036624833582,-8.8387768155437,-8.88825687280707,-8.940313234763122,-8.995228992359237,-8.866750667586105,-8.979228651012797,-9.079312109569779,-9.09701168666918,-9.115030192171858,-9.09701168666918,-9.115030192171858,-9.036387064852745,-9.019720012367532,-9.088122739251933,-9.003326202591856,-8.995228992359237,-8.979228651012797,-8.910235779525845,-8.940313234763122,-8.940313234763122
12,-6.662458923026794,-6.640786248127898,-6.618075203867683,-6.63620258846024,-6.732122710338979,-6.84760135616239,-6.895826708116863,-6.963267988912396,-7.01980478279076,-7.112322444723412,-7.055095866880846,-7.060906458476312,-7.088078833113419,-7.167822184400944,-7.352481101043604,-7.379360189594847,-7.403692290254377,-7.52765199780249,-7.5220912791177925,-7.509235271016259,-7.5616817463888015,-7.704043218461596,-7.804243383560112,-7.751725349276666,-7.6375664439136735,-7.682112514967626,-7.71519160594421,-7.801795401921472,-7.799353398265921,-7.814095680003124,-7.864868005376548,-7.875339305243843,-7.849363818840582,-7.846802997978909,-7.8417009460950124,-7.888584531993863,-7.849363818840582,-7.891254760549742,-7.915613204381783,-7.937774776184635,-7.899308495356839,-7.934977571563574,-8.059768344377362,-8.088662810377077,-8.05031945517943,-8.101777752454906,-8.125151103640214,-8.152550077828328,-8.152550077828328,-8.224523577453418,-8.254828926948747,-8.232014249182575,-8.254828926948747,-8.235780731978052,-8.278176290945737,-8.334871634622283,-8.24335652578651,-8.377431249041079,-8.412833176091995,-8.417347856446522,-8.417347856446522,-8.403864506109235,-8.426438828147774,-8.440232150280108,-8.463652424488208,-8.502304578922487,-8.628124752123519,-8.617013526698448,-8.650724584040761,-8.59515473288595,-8.656455258749745,-8.673847001461613,-8.791630037117997,-8.881036624833582,-8.866750667586105,-8.89552963213615,-8.881036624833582,-8.917670758013363,-8.963480294044658,-9.019720012367532,-8.940313234763122,-8.963480294044658,-9.003326202591856,-8.979228651012797,-8.87386813535497,-8.902855672228222,-8.89552963213615,-8.866750667586105,-8.866750667586105,-8.759264752615966,-8.831903936255937,-8.785072636571838
13,-6.572712635170519,-6.56416557459206,-6.549381778407823,-6.550780380034407,-6.633918613352409,-6.750751530172472,-6.7890837492646385,-6.856112045830299,-6.908755779315721,-7.0086811975720975,-6.966444275330817,-6.987881323461422,-7.003165463786796,-7.102554357287205,-7.210212637016072,-7.277370734196604,-7.311222384427628,-7.403692290254377,-7.400413598792679,-7.3777589082278725,-7.411936360029459,-7.55211229537265,-7.612975040776352,-7.690827167070069,-7.546414274258012,-7.5616817463888015,-7.625195152111127,-7.66277786326017,-7.70848767022202,-7.701828378132043,-7.731011144889103,-7.701828378132043,-7.724200675886576,-7.717436275798034,-7.747084969720164,-7.652195753929633,-7.721940787919139,-7.731011144889103,-7.763421389039857,-7.756387362382477,-7.728735831051967,-7.749402467860526,-7.918356690327533,-7.870089949357699,-7.8966167036911274,-7.857085864934493,-7.9633080781898,-8.056608784086993,-8.031685375634536,-8.108400293215398,-8.11841707145887,-8.088662810377077,-8.082169281066529,-8.11841707145887,-8.142187290792782,-8.088662810377077,-8.111728083308073,-8.163021377695623,-8.184298776142908,-8.202382451576204,-8.121778419161574,-8.213391737084573,-8.170063660321036,-8.254828926948747,-8.282121069236753,-8.330713624473619,-8.458924283292262,-8.440232150280108,-8.473176305999463,-8.408338786504155,-8.473176305999463,-8.50724286056307,-8.532306829226286,-8.633727007672189,-8.59515473288595,-8.697516745547519,-8.72791422273189,-8.804875263868018,-8.785072636571838,-8.811564252018815,-8.746606355744042,-8.740336742730447,-8.715644130140076,-8.785072636571838,-8.709565084063694,-8.759264752615966,-8.746606355744042,-8.611503870887478,-8.537395898733758,-8.552820369059388,-8.552820369059388,-8.568486485803788
14,-6.447801985589903,-6.444021262749997,-6.44025477995452,-6.433386192226761,-6.502957059861677,-6.619573331488705,-6.66011425606754,-6.721275712039519,-6.765388037695215,-6.877226073947314,-6.8447804798207486,-6.884038752364821,-6.89978710933296,-7.004266179362981,-7.084492457482191,-7.113550191961734,-7.184827172321903,-7.254479892067701,-7.2376492002432276,-7.2170015293497585,-7.2658598157304635,-7.382570465225094,-7.4252698908989245,-7.462881161644708,-7.461140517166924,-7.454208080391279,-7.487573774235079,-7.520244556524628,-7.604910480939621,-7.5850291103857925,-7.565535315704791,-7.55211229537265,-7.610952795395584,-7.559760516210908,-7.548310009422912,-7.544522126105975,-7.487573774235079,-7.523941418405954,-7.554018873643232,-7.516561311108331,-7.520244556524628,-7.5616817463888015,-7.627246434881684,-7.675626005738019,-7.686460347903729,-7.74016452687559,-7.763421389039857,-7.77525584668686,-7.867475568783628,-7.857085864934493,-7.915613204381783,-7.918356690327533,-7.875339305243843,-7.804243383560112,-7.872711182837573,-7.849363818840582,-7.891254760549742,-7.824046010856292,-7.857085864934493,-7.891254760549742,-7.824046010856292,-7.851931214345828,-7.872711182837573,-7.971966140932914,-8.025550387067021,-8.111728083308073,-8.149083869851841,-8.156028342204653,-8.224523577453418,-8.235780731978052,-8.274247012805848,-8.220799178362435,-8.232014249182575,-8.377431249041079,-8.377431249041079,-8.458924283292262,-8.512205649905198,-8.522205733239781,-8.492500578825865,-8.532306829226286,-8.568486485803788,-8.589763884251074,-8.458924283292262,-8.487634389174692,-8.454218392254848,-8.477972478262956,-8.517193191416238,-8.355925043820115,-8.298057661499566,-8.247166054203177,-8.278176290945737,-8.37309284744248
15,-6.3089187778934335,-6.306723387329997,-6.307271783285611,-6.290409811838473,-6.355020252138937,-6.474675003840999,-6.5231733817903965,-6.575577966643805,-6.605430929793486,-6.722936841989595,-6.697494353498941,-6.755892929672891,-6.7732243860245305,-6.885993787200625,-6.939245946073508,-6.9814018191504355,-7.0086811975720975,-7.078543599962418,-7.063240181822532,-7.002065958453378,-7.082108666126914,-7.194104906200139,-7.206161314796893,-7.227960543139478,-7.194104906200139,-7.330875322329022,-7.2587322018062315,-7.371379301263834,-7.402051600796917,-7.438783610065647,-7.352481101043604,-7.347811831859921,-7.335465996037621,-7.327826539479664,-7.363461603527048,-7.2875526403417235,-7.246029137549979,-7.27303859745747,-7.251655031432146,-7.253066464270554,-7.277370734196604,-7.369790738578696,-7.347811831859921,-7.469874197135678,-7.411936360029459,-7.454208080391279,-7.455936689291897,-7.487573774235079,-7.602904462212756,-7.6375664439136735,-7.6649077895179945,-7.621105166859602,-7.612975040776352,-7.53886706862263,-7.606920531867646,-7.575234712793504,-7.544522126105975,-7.546414274258012,-7.555929093899351,-7.523941418405954,-7.55211229537265,-7.557842970081635,-7.604910480939621,-7.688641373850089,-7.787232037733576,-7.821549130657705,-7.870089949357699,-7.86226722367649,-7.937774776184635,-7.96907178290655,-8.001380026139207,-7.940579827112244,-7.977780110798334,-8.044069434834258,-8.06611757205602,-8.105083540589405,-8.209708491668277,-8.286081470452851,-8.322449114623726,-8.254828926948747,-8.298057661499566,-8.330713624473619,-8.278176290945737,-8.206038762779315,-8.152550077828328,-8.184298776142908,-8.235780731978052,-8.082169281066529,-8.031685375634536,-8.01339218258721,-7.957577403480815,-8.091925456011893
16,-6.185049296180647,-6.181173322335955,-6.185049296180647,-6.157755286829409,-6.219118253900078,-6.348711082945672,-6.409407176727259,-6.456042919708653,-6.475323722644158,-6.58712210639067,-6.559213318273594,-6.628609537552642,-6.6554413503681475,-6.761924830770598,-6.8133546035606525,-6.8589651148127055,-6.897804948128969,-6.90975728165281,-6.947536148993982,-6.876256611922766,-6.932047971551182,-7.055095866880846,-7.055095866880846,-7.047017346315645,-7.002065958453378,-7.100127171629593,-7.0904769157974314,-7.12840195009776,-7.154935408124588,-7.163938684374547,-7.109871463104271,-7.112322444723412,-7.117242503848861,-7.053937789160218,-7.053937789160218,-6.974964028675587,-6.935126475778269,-6.992224435608587,-6.979251280687207,-6.946496107298568,-6.952752644912873,-7.035588650492022,-7.125911288785308,-7.125911288785308,-7.09408485717363,-7.1147794484164635,-7.117242503848861,-7.096497403579014,-7.2376492002432276,-7.3067414209925925,-7.343164263463374,-7.302280447051967,-7.286091719702049,-7.1808772001025885,-7.218364856077622,-7.179564002277628,-7.194104906200139,-7.186147304526825,-7.165231509376852,-7.196771574447054,-7.176942768797754,-7.200784957760513,-7.219730044002962,-7.2587322018062315,-7.368204695423061,-7.428631238601629,-7.4421907683872615,-7.501962511687179,-7.536989133798429,-7.476916479761091,-7.546414274258012,-7.554018873643232,-7.62930193406378,-7.635493904311701,-7.704043218461596,-7.787232037733576,-7.839159648666341,-7.891254760549742,-7.929406526514119,-7.96907178290655,-8.044069434834258,-7.989510450583824,-7.9748689005908755,-7.918356690327533,-7.854505218341001,-7.960438635761847,-7.96907178290655,-7.787232037733576,-7.70848767022202,-7.728735831051967,-7.6842840684811335,-7.821549130657705
17,-6.078766875510778,-6.073108536148492,-6.078330480129644,-6.044021797846658,-6.101725941365519,-6.239413217341163,-6.313324071361349,-6.360212072280984,-6.374776850575013,-6.473378827379553,-6.4390024316380545,-6.512340506727474,-6.554987959874421,-6.643085980839429,-6.695874919946638,-6.757612620552417,-6.806101625255637,-6.812445099177812,-6.810628568251414,-6.785537646257888,-6.839162487516526,-6.932047971551182,-6.942346723751756,-6.934099254321739,-6.875288088844636,-6.954846886515988,-6.938214486466846,-6.977105357116931,-7.0108960379016505,-7.015340489662075,-6.987881323461422,-6.939245946073508,-6.947536148993982,-6.827097375964683,-6.883062666391766,-6.777604594517092,-6.751606596492206,-6.7890837492646385,-6.771477660689589,-6.746487131386015,-6.779362064213738,-6.8298687403250655,-6.875288088844636,-6.918816226341562,-6.891881929825847,-6.883062666391766,-6.900779665245712,-6.910759788002435,-6.982478825178074,-7.052781051032395,-7.106206217705975,-7.127155844017512,-7.132149612197999,-7.024289095238089,-7.042430182308738,-7.027665575654694,-7.032185357360314,-6.980325971816972,-7.0108960379016505,-7.0690984293909,-7.043575002124672,-7.015340489662075,-7.050471581183732,-7.1371684433099425,-7.146012468106395,-7.254479892067701,-7.233485419071448,-7.29931748192131,-7.284632930238389,-7.3067414209925925,-7.340077841260184,-7.338538195074591,-7.337000915755705,-7.3777589082278725,-7.454208080391279,-7.52951246345541,-7.583062541413751,-7.669181300295377,-7.67778350387804,-7.756387362382477,-7.744772829961784,-7.765777102732316,-7.67778350387804,-7.647994067075933,-7.706262975199909,-7.673473152376918,-7.731011144889103,-7.565535315704791,-7.420248959848824,-7.443898710732418,-7.471630123837944,-7.5850291103857925
18,-5.984290343359982,-5.97795619708319,-5.986676030376185,-5.947639067567953,-6.002323290442858,-6.145548562490697,-6.226174734793657,-6.272237211258828,-6.285567187362686,-6.355020252138937,-6.270649489305817,-6.289331644618128,-6.324422964429399,-6.4075862354046755,-6.509650525280265,-6.61210503688118,-6.697494353498941,-6.708085083853569,-6.711366464976747,-6.653113060608557,-6.744786450703997,-6.828020310963283,-6.801595083153747,-6.810628568251414,-6.7732243860245305,-6.8298687403250655,-6.837296815333576,-6.8326478064953315,-6.90177320730459,-6.850430212362868,-6.840096630508322,-6.782886296936268,-6.7820040736765765,-6.673473983257471,-6.68061970639839,-6.617326980862331,-6.559213318273594,-6.610618047759601,-6.601742249845633,-6.620323237785565,-6.566295500849885,-6.648472681052054,-6.688619749065466,-6.717134919373487,-6.6758502219993545,-6.686213009034901,-6.687816858616876,-6.689423284665149,-6.772350641975934,-6.827097375964683,-6.905757276319464,-6.9228689167921855,-6.89978710933296,-6.8298687403250655,-6.875288088844636,-6.846660179622326,-6.86469578952169,-6.807005375881994,-6.807005375881994,-6.893852373813146,-6.8447804798207486,-6.858013187087323,-6.902767737471098,-6.955895654310072,-6.998774677369306,-7.01980478279076,-7.071451371652927,-7.096497403579014,-7.1013400280548025,-7.082108666126914,-7.074991198358051,-7.0977058629405825,-7.112322444723412,-7.102554357287205,-7.139687336329426,-7.234871420679325,-7.305252217441125,-7.346260241168502,-7.3906415340588865,-7.408630571894959,-7.51472476330103,-7.480456306466215,-7.428631238601629,-7.3493658337266545,-7.379360189594847,-7.415253112655453,-7.402051600796917,-7.234871420679325,-7.1308988302963465,-7.208860371766058,-7.236259345954173,-7.369790738578696
19,-5.897974204020643,-5.891800223995037,-5.907858963253185,-5.868892994719801,-5.92119249412265,-6.06834559144394,-6.152102893070794,-6.193825559239663,-6.209123168191622,-6.255430092942447,-6.142287436842565,-6.131646577707844,-6.202679527556918,-6.306723387329997,-6.434631522400158,-6.528634146213575,-6.625588387218467,-6.646160541293675,-6.644622079451769,-6.601742249845633,-6.63620258846024,-6.754176191053836,-6.717961707349481,-6.7039984414681175,-6.706448422277102,-6.757612620552417,-6.781122628048771,-6.732961988608974,-6.802494768324644,-6.743937193752742,-6.7422408405045635,-6.691837772759667,-6.6718929552601525,-6.668738378511637,-6.605430929793486,-6.5980671262677415,-6.534813362579532,-6.540338238511502,-6.558507850872202,-6.582777421786659,-6.573428198707313,-6.586396680170973,-6.649244583830636,-6.7039984414681175,-6.6616767563854316,-6.668738378511637,-6.66011425606754,-6.682214603068206,-6.76365493500838,-6.812445099177812,-6.855162828862967,-6.885993787200625,-6.890898161915715,-6.85137494554603,-6.883062666391766,-6.849486370858162,-6.885015792012648,-6.860871693083286,-6.834504817242545,-6.898795537610665,-6.843841953238484,-6.8410316469392285,-6.879167822130224,-6.9228689167921855,-6.956945523172909,-7.02541332245037,-7.026538814972104,-7.017570144989343,-7.002065958453378,-6.984636323318095,-6.999870567889943,-7.022044425384265,-7.003165463786796,-6.996586492688753,-7.034452932028095,-7.119711640905782,-7.222466023821838,-7.248838128161033,-7.234871420679325,-7.31572351730842,-7.365040135820098,-7.352481101043604,-7.289015698393484,-7.254479892067701,-7.241830391003629,-7.347811831859921,-7.346260241168502,-7.111096203000167,-7.012005300355936,-7.103770162908094,-7.133401960514465,-7.23210133580551
20,-5.819866953677003,-5.813485739748164,-5.837885459179681,-5.80515096904449,-5.857633199474462,-6.006781251219875,-6.09018052004714,-6.126597221099479,-6.140893060599911,-6.168201725608036,-6.048670020878761,-6.031869961743021,-6.1334890471374,-6.225163612361708,-6.364849761752734,-6.451597056558454,-6.554987959874421,-6.584947404554982,-6.595868517833539,-6.568429973378517,-6.58712210639067,-6.6554413503681475,-6.66011425606754,-6.650017082903428,-6.653113060608557,-6.717961707349481,-6.685412047838697,-6.718789179469514,-6.785537646257888,-6.7422408405045635,-6.740547359998231,-6.719617336866743,-6.722105932095507,-6.645391014514646,-6.677437523919927,-6.606170301361365,-6.566295500849885,-6.557802880804232,-6.594405459781778,-6.562748139911086,-6.542417961964752,-6.644622079451769,-6.63925602594713,-6.68301300630423,-6.663241701931735,-6.6640250940595385,-6.656218653166709,-6.638491792054374,-6.749897194366556,-6.817000915713673,-6.866613335650962,-6.860871693083286,-6.905757276319464,-6.786422993814612,-6.855162828862967,-6.824333670843065,-6.902767737471098,-6.865654102963502,-6.837296815333576,-6.893852373813146,-6.862781913339406,-6.855162828862967,-6.877226073947314,-6.908755779315721,-6.979251280687207,-7.009788004547288,-7.024289095238089,-6.997679986510124,-7.006471251921295,-6.987881323461422,-6.962211464778195,-7.006471251921295,-6.997679986510124,-6.966444275330817,-7.027665575654694,-7.036725660279097,-7.133401960514465,-7.183508780568644,-7.211566733363801,-7.210212637016072,-7.241830391003629,-7.2601536661536095,-7.200784957760513,-7.152377861973471,-7.1472823095468705,-7.230719165578558,-7.230719165578558,-7.060906458476312,-6.987881323461422,-7.045868581111772,-7.103770162908094,-7.196771574447054
21,-5.755286317523317,-5.750245349066542,-5.7792606158321576,-5.752447646637482,-5.808809712523907,-5.958416693061782,-6.0372990834517815,-6.068777650210652,-6.083579836015788,-6.0990497577879195,-5.9898658257442845,-5.987074198806689,-6.10575369351011,-6.17972369656869,-6.3238650843591415,-6.40516346014325,-6.510994611504119,-6.54172424011938,-6.558507850872202,-6.561332711507756,-6.569855490369739,-6.630881405246959,-6.58712210639067,-6.623328499251029,-6.640020844340052,-6.6758502219993545,-6.6477013736478305,-6.66011425606754,-6.709724428483002,-6.6703144229671025,-6.656218653166709,-6.66011425606754,-6.625588387218467,-6.605430929793486,-6.580612137649442,-6.519775485214992,-6.506967760425084,-6.508979159024769,-6.503624393887109,-6.477272407898685,-6.503624393887109,-6.552881956990033,-6.582777421786659,-6.6477013736478305,-6.6248345236320665,-6.605430929793486,-6.63925602594713,-6.613594240432647,-6.695066185571786,-6.759335273863864,-6.836365282895464,-6.7890837492646385,-6.814264935894798,-6.759335273863864,-6.789972243325754,-6.797108758895074,-6.842904306662521,-6.824333670843065,-6.784653081848154,-6.818829069787736,-6.79621390424923,-6.8006962066887295,-6.839162487516526,-6.878196476740593,-6.886972739799608,-6.943382456625288,-6.969630682700225,-6.944419263353728,-6.906755778649053,-6.926938098398911,-6.946496107298568,-6.928978915433763,-6.904759770002339,-6.882087532233559,-6.924901437817107,-6.984636323318095,-7.017570144989343,-7.0620726393664945,-7.082108666126914,-7.113550191961734,-7.1409491661498485,-7.125911288785308,-7.078543599962418,-6.987881323461422,-7.049318843303924,-7.095290402828979,-7.072629922172371,-6.905757276319464,-6.881113348035716,-6.994403085707809,-7.034452932028095,-7.1371684433099425
22,-5.704782974989785,-5.700587583759682,-5.730331809889737,-5.708694519017222,-5.769601815693495,-5.9197021808810915,-5.994669678056931,-6.021099352237672,-6.036461913038718,-6.047400179438285,-5.951090652969709,-5.966576831600203,-6.095936568704693,-6.158700466483896,-6.300165986783838,-6.377715436292342,-6.478573644256657,-6.5002921682113,-6.502290170873972,-6.5211332586754525,-6.550080834710321,-6.607650686531799,-6.564875046065594,-6.558507850872202,-6.6248345236320665,-6.659333920483659,-6.650017082903428,-6.708904420236972,-6.687816858616876,-6.696684308902197,-6.6718929552601525,-6.66795128677482,-6.628609537552642,-6.590757152196303,-6.554285465992353,-6.5049603994298515,-6.5002921682113,-6.475323722644158,-6.477272407898685,-6.521812837362837,-6.514362752108242,-6.567006485593664,-6.591485749678443,-6.622576336748475,-6.601742249845633,-6.608391701756518,-6.6165793172761,-6.625588387218467,-6.6758502219993545,-6.749897194366556,-6.827097375964683,-6.8133546035606525,-6.820660572131203,-6.783769299201146,-6.797108758895074,-6.7890837492646385,-6.830794237846009,-6.794426593675134,-6.791751603225831,-6.850430212362868,-6.834504817242545,-6.8298687403250655,-6.849486370858162,-6.898795537610665,-6.940278470687697,-6.977105357116931,-6.999870567889943,-6.979251280687207,-6.967505283387911,-6.962211464778195,-6.90975728165281,-6.945457146166149,-6.904759770002339,-6.905757276319464,-6.886972739799608,-6.947536148993982,-7.052781051032395,-7.057416053536543,-7.017570144989343,-7.027665575654694,-7.084492457482191,-7.048167432698882,-7.003165463786796,-6.9361547535038355,-6.967505283387911,-7.0108960379016505,-7.029922912956344,-6.85137494554603,-6.8006962066887295,-6.941312062510979,-7.0086811975720975,-7.0904769157974314
23,-5.66735411804265,-5.663024482184033,-5.689583755256388,-5.67170258119279,-5.737752994227354,-5.88710453178374,-5.961129347311909,-5.985482475430435,-6.0011109241597875,-6.014528486706534,-5.934706213289373,-5.9638493800750085,-6.09549261753203,-6.159173391534091,-6.292569639891903,-6.365430988156775,-6.460508636859018,-6.493660844175918,-6.503624393887109,-6.521812837362837,-6.56416557459206,-6.633918613352409,-6.591485749678443,-6.584223553636659,-6.600270579234176,-6.6750575148631155,-6.721275712039519,-6.743937193752742,-6.698305054799929,-6.684611727667927,-6.671103377643135,-6.664809100371747,-6.66011425606754,-6.606170301361365,-6.575577966643805,-6.539645957417742,-6.478573644256657,-6.555690947601088,-6.5231733817903965,-6.544502019683282,-6.530004009441488,-6.568429973378517,-6.562748139911086,-6.653113060608557,-6.653888555025087,-6.608391701756518,-6.620323237785565,-6.624081227927895,-6.698305054799929,-6.749043587827316,-6.7820040736765765,-6.7935341348921146,-6.810628568251414,-6.7706054408349035,-6.783769299201146,-6.7610608998313335,-6.788196043924498,-6.779362064213738,-6.816088090456313,-6.857062164666619,-6.809721538710772,-6.852320572094037,-6.854214512054107,-6.941312062510979,-6.934099254321739,-6.993313167343784,-6.993313167343784,-6.999870567889943,-6.957996495418884,-6.960101759354346,-6.933073086966427,-6.976034119735432,-6.90975728165281,-6.885993787200625,-6.917805614835639,-6.957996495418884,-6.9814018191504355,-7.0390035655920915,-6.9889653344076805,-7.056255287300581,-7.0287936073591935,-7.042430182308738,-6.970695078756012,-6.869496566865046,-6.881113348035716,-6.942346723751756,-6.949619483080836,-6.757612620552417,-6.743937193752742,-6.862781913339406,-6.980325971816972,-7.098915784443296
24,-5.642781453098802,-5.637994734118198,-5.656135821188848,-5.6399629619432465,-5.711411501820692,-5.858333234504799,-5.932064203826535,-5.961129347311909,-5.979535976242708,-6.001514882961484,-5.9434365780974,-5.985482475430435,-6.101279413115189,-6.173466155091017,-6.299621472749148,-6.370093001262586,-6.449697720754802,-6.475323722644158,-6.487730019542643,-6.512340506727474,-6.561332711507756,-6.632398856220993,-6.613594240432647,-6.607650686531799,-6.610618047759601,-6.63925602594713,-6.701554448398239,-6.694258104719733,-6.740547359998231,-6.715483391335014,-6.703183113253362,-6.653888555025087,-6.709724428483002,-6.665593721832166,-6.652338167117631,-6.595868517833539,-6.540338238511502,-6.5599192837106095,-6.5929445391421035,-6.550780380034407,-6.5820551393428355,-6.605430929793486,-6.613594240432647,-6.656996560634954,-6.651563873621727,-6.6758502219993545,-6.653113060608557,-6.633918613352409,-6.677437523919927,-6.762789508731951,-6.8410316469392285,-6.814264935894798,-6.819744401659424,-6.767993336606978,-6.797108758895074,-6.777604594517092,-6.775850208102199,-6.810628568251414,-6.835434617402511,-6.87045949423844,-6.856112045830299,-6.858013187087323,-6.889915360853806,-6.954846886515988,-6.995494193290144,-6.997679986510124,-7.040144467027883,-6.996586492688753,-6.972827275725852,-6.947536148993982,-6.940278470687697,-6.95170716651132,-6.924901437817107,-6.8723881351448455,-6.883062666391766,-6.954846886515988,-6.983556992398419,-6.968567418378894,-7.006471251921295,-6.995494193290144,-7.006471251921295,-7.000967660704315,-6.920840518530793,-6.835434617402511,-6.828020310963283,-6.882087532233559,-6.9137733513077,-6.7072664182327335,-6.656996560634954,-6.794426593675134,-6.906755778649053,-7.120948499443179
25,-5.627377143453796,-5.623216826816634,-5.62960307648195,-5.612480316249415,-5.687810705146503,-5.831388599261347,-5.905653890694871,-5.944199354640868,-5.972839082984817,-6.010035932693417,-5.978350907962599,-6.035207470055901,-6.120207423000707,-6.196277141737468,-6.311669811265323,-6.387177363773468,-6.450330431943262,-6.464352331533581,-6.464352331533581,-6.487730019542643,-6.557802880804232,-6.619573331488705,-6.6165793172761,-6.633158446079012,-6.62107370686394,-6.653888555025087,-6.634679358919718,-6.640786248127898,-6.7262674029367595,-6.684611727667927,-6.665593721832166,-6.653888555025087,-6.6750575148631155,-6.61210503688118,-6.6278533938493185,-6.569855490369739,-6.552881956990033,-6.555690947601088,-6.54172424011938,-6.619573331488705,-6.571997583298793,-6.594405459781778,-6.597333719560867,-6.6640250940595385,-6.678232120703888,-6.662458923026794,-6.640786248127898,-6.632398856220993,-6.666378959406868,-6.765388037695215,-6.817914574982348,-6.814264935894798,-6.802494768324644,-6.767124149242392,-6.775850208102199,-6.759335273863864,-6.743088657426903,-6.747338557576232,-6.78730912590627,-6.831720592706139,-6.831720592706139,-6.862781913339406,-6.885993787200625,-6.924901437817107,-6.962211464778195,-7.018686839689419,-7.063240181822532,-7.027665575654694,-6.98679848632259,-6.984636323318095,-6.969630682700225,-6.945457146166149,-6.919827860216406,-6.884038752364821,-6.937184089672949,-6.932047971551182,-6.990050521708967,-6.993313167343784,-6.967505283387911,-6.980325971816972,-6.996586492688753,-6.956945523172909,-6.879167822130224,-6.775850208102199,-6.7706054408349035,-6.833575880807886,-6.831720592706139,-6.633918613352409,-6.571997583298793,-6.700741109597811,-6.836365282895464,-7.027665575654694
